ENSG_ID	logFC	Fold Change	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000165410	-1.26431688623626	-2.40213442297484	8.89334318303671	-4.95775273257082	7.33353040518862e-05	0.00188214269223478	1.63755709765749
ENSG00000127423	0.819958004079605	1.7653546035016	5.20132371912569	4.95753224641973	7.33727746363714e-05	0.00188214269223478	1.63706164784894
ENSG00000008300	0.693958534228433	1.6177161998461	5.43341821430766	4.95690597298599	7.34793127817885e-05	0.00188247447051535	1.63565434456975
ENSG00000129103	1.04461588603923	2.06281706557694	8.92195320041976	4.95543259044284	7.37305754423432e-05	0.00188517693544017	1.63234339541761
ENSG00000112214	-2.24014909687925	-4.72445887480123	6.19155814730141	-4.95456168336688	7.38795047071645e-05	0.00188517693544017	1.63038624763827
ENSG00000228265	1.24742233677831	2.37416851135587	6.18134872032512	4.95443045286606	7.39019721779107e-05	0.00188517693544017	1.63009133532195
ENSG00000104826	0.393214832623107	1.31331667767381	6.10023751428415	4.95334277661372	7.40884559315194e-05	0.00188517693544017	1.62764697370757
ENSG00000144381	0.489586886661453	1.40404277284447	5.98331410781365	4.95310340192703	7.41295611048885e-05	0.00188517693544017	1.62710901072546
ENSG00000116985	0.57651697316273	1.49124466142807	5.61778604269529	4.95300054514806	7.41472306664599e-05	0.00188517693544017	1.62687785255724
ENSG00000135363	-0.894529109201162	-1.85900301387325	7.70223678863577	-4.95136709869065	7.44284102913781e-05	0.00188801550672704	1.62320678691035
ENSG00000066455	0.915792855367831	1.88660560027012	9.85966340738038	4.9512614367068	7.44466360118613e-05	0.00188801550672704	1.6229693124335
ENSG00000204946	0.718329881447127	1.64527629736453	7.61373514949416	4.95043733813796	7.45889408052459e-05	0.00188924205105076	1.62111713249132
ENSG00000206384	-1.50102128191929	-2.83043007344125	6.34457799589377	-4.94890786372509	7.48537807853564e-05	0.00189356526462176	1.61767948774155
ENSG00000233903	0.624396511751599	1.54156584400134	5.83268298791658	4.94774050528334	7.50565590582509e-05	0.00189630962213629	1.61505563236046
ENSG00000133789	-0.75343437798707	-1.68580115689317	8.53629374031018	-4.94398384281065	7.57129053615702e-05	0.00191049214520268	1.60661123640387
ENSG00000091651	2.06559256421943	4.18605876369176	6.33024314133447	4.94276375138921	7.59273234335861e-05	0.00191350175635695	1.60386846396695
ENSG00000105607	0.467861676431663	1.38305801699925	7.54649337355976	4.94070261008639	7.62909464716576e-05	0.00192025935480789	1.59923478931622
ENSG00000114270	0.951002019655735	1.9332149004717	6.47229608001442	4.93895494432713	7.66006495269124e-05	0.00192564457829467	1.59530562910467
ENSG00000278834	0.596603508794543	1.51215236023691	6.77648425432243	4.93661615190122	7.70171010004831e-05	0.001933696527117	1.59004717270485
ENSG00000104765	-0.645428327538937	-1.564203620035	10.6158383037251	-4.93525861470233	7.72598796260566e-05	0.00193737336553569	1.58699477505767
ENSG00000162493	-1.10607853262633	-2.15259742230559	7.3333200108748	-4.93471052638003	7.73581181046517e-05	0.00193742106251887	1.58576237520444
ENSG00000261474	0.547438805805846	1.46148883301969	5.37395377035977	4.93174974266116	7.78909980713844e-05	0.00194596930649658	1.57910459733678
ENSG00000153814	-0.833074363767678	-1.78147762517495	7.50211261172838	-4.93173888717414	7.78929586658918e-05	0.00194596930649658	1.5790801860804
ENSG00000091527	-1.00403193243784	-2.00559726295854	8.35172262729183	-4.93012289184078	7.81853800661104e-05	0.00195085133810117	1.57544613634933
ENSG00000105472	1.10936781501678	2.15751085054221	7.3316551865062	4.92879093723355	7.84272394859397e-05	0.00195446123085717	1.5724507131897
ENSG00000184117	0.808417525586279	1.75128942091708	8.82630561040219	4.9273172375411	7.86957211576068e-05	0.00195864401636162	1.56913639009406
ENSG00000249115	0.586991680982948	1.50211126528694	6.47249959528094	4.92680167784971	7.87898667016335e-05	0.00195864401636162	1.56797687366941
ENSG00000103647	-1.44802485443823	-2.72834267265148	5.88506223685441	-4.92621567383607	7.88970146056415e-05	0.00195888624781982	1.56665890455644
ENSG00000272398	1.53361540325316	2.895104458705	10.580928334154	4.92324515513171	7.94424353066704e-05	0.00196999607454063	1.55997764261201
ENSG00000124225	1.42301135160969	2.68144628159865	9.44271232190667	4.92151337299799	7.97621718787186e-05	0.00197548896385826	1.55608227987654
ENSG00000175105	-0.643453159968643	-1.56206356256768	7.05662715020629	-4.92044319983868	7.99604082105517e-05	0.00197796281614072	1.55367500542145
ENSG00000186026	0.593668119359783	1.50907877689149	6.66761151176843	4.91897366523224	8.02334352156655e-05	0.00198029372653538	1.55036928089017
ENSG00000100304	1.11027950079276	2.15887468248577	8.14709776452521	4.91858383526665	8.03060207376296e-05	0.00198029372653538	1.54949233410398
ENSG00000169047	1.2019395188662	2.30048734289616	6.90350519981623	4.91834759097103	8.03500413133544e-05	0.00198029372653538	1.54896088324627
ENSG00000134954	-1.37748892200333	-2.59815755864487	8.35129167331765	-4.91506592136008	8.09640666049855e-05	0.00198905742340949	1.54157814064773
ENSG00000147416	-1.02513577446077	-2.03515090667337	10.307157935618	-4.91489114527234	8.09969015995457e-05	0.00198905742340949	1.54118492972788
ENSG00000116539	0.453703661268417	1.36955163646029	8.72045956885842	4.91486221228757	8.10023385098889e-05	0.00198905742340949	1.54111983616968
ENSG00000143442	0.636162540564003	1.55418962975444	8.7741840834532	4.91413241209943	8.11396005091286e-05	0.00198999817785254	1.53947791132052
ENSG00000177575	-0.985491424249796	-1.97998763984563	9.13417093076512	-4.91135837678937	8.16634999486685e-05	0.00200040760958304	1.53323650898673
ENSG00000150756	0.913316132763787	1.88336958011751	7.78569309749931	4.90857940676735	8.21917688037405e-05	0.00201089861607302	1.52698352864748
ENSG00000174915	0.390793035196732	1.31111391216359	7.74123016417125	4.90562896260669	8.27564249407976e-05	0.00202225329524226	1.52034419463478
ENSG00000129636	0.618485117322946	1.53526225297635	6.68651773716252	4.90399781969752	8.30702788173544e-05	0.00202654717547001	1.51667343323625
AFFX-HUMRGE/M10098_5_at	2.0978186053849	4.28061654439866	6.40127029458346	4.90366907786248	8.31336790693034e-05	0.00202654717547001	1.51593360542702
ENSG00000178234	0.586864555928981	1.50197891052219	9.36979675253851	4.90158056407841	8.35376109550528e-05	0.00203392844299887	1.51123328765983
ENSG00000152749	0.475680473901804	1.39057395520934	5.04169604526026	4.90081948706191	8.36853020032071e-05	0.00203446083598216	1.50952037511243
ENSG00000108381	-0.983080802820784	-1.97668201039626	5.57889873826141	-4.90042581159732	8.37618006162411e-05	0.00203446083598216	1.50863433844889
ENSG00000152990	0.459901232226138	1.37544765093948	6.37541063582318	4.89893898907213	8.40513581478116e-05	0.00203903119868593	1.50528789514205
ENSG00000090674	-0.637433502968797	-1.5555594181576	8.05221214511623	-4.89739559743323	8.43530053952627e-05	0.00204388348373991	1.50181398827339
ENSG00000163947	-0.916734318987782	-1.88783714966477	9.6353765630781	-4.8954936649299	8.47262366107595e-05	0.00204855111089777	1.49753287034493
ENSG00000143412	0.988694223873479	1.98438811798227	5.48951677713737	4.89459393991201	8.49033792880167e-05	0.00204855111089777	1.49550757592198
ENSG00000133808	-1.50793924559838	-2.84403505138185	5.7144922589511	-4.89449973291005	8.49219489555408e-05	0.00204855111089777	1.49529551174068
ENSG00000169252	-1.95213982900874	-3.86948033837676	8.55499225524463	-4.89403936308464	8.50127542246494e-05	0.00204855111089777	1.49425919096913
ENSG00000269821	0.413234616128	1.33166815617497	5.35787253546039	4.89382558632999	8.5054953885915e-05	0.00204855111089777	1.49377796202605
ENSG00000279322	0.512189356694654	1.42621289845944	5.16210451497461	4.89248801392517	8.53194737429573e-05	0.00205177513681272	1.49076691496896
ENSG00000144120	1.3039441989138	2.46902971390632	6.44044096889899	4.89211767756459	8.53928591075654e-05	0.00205177513681272	1.48993322135238
ENSG00000163606	-0.627401034696954	-1.54477961827253	4.39211980651462	-4.8898843010907	8.58367797714595e-05	0.00205998028399024	1.48490531603458
ENSG00000148175	-0.711429804987397	-1.63742610942409	11.7470106751118	-4.88877356315896	8.60584271921549e-05	0.00206000253874791	1.48240464808826
ENSG00000137103	0.462936951136173	1.3783449150339	6.40865570942968	4.88839654571596	8.61337926445574e-05	0.00206000253874791	1.48155583039275
ENSG00000154783	-1.15422599716183	-2.22564886018955	7.70755416492612	-4.88807432076015	8.61982581199986e-05	0.00206000253874791	1.48083036588152
ENSG00000132274	-1.03884860836192	-2.05458726586425	10.6665632010645	-4.88782868546889	8.62474336246701e-05	0.00206000253874791	1.48027733290989
ENSG00000131724	-0.786022274907896	-1.72431371287061	8.97092917024411	-4.88685898336696	8.64418430236058e-05	0.00206219680314085	1.47809407233076
ENSG00000135932	-1.02312837001251	-2.03232111247721	9.67847980923453	-4.88404065159057	8.70093963010069e-05	0.00207327721446629	1.47174835021417
ENSG00000136026	1.19233986240572	2.28523077277343	9.59795735427413	4.88227524006209	8.73668348640086e-05	0.00207933066976341	1.46777313110553
ENSG00000138709	0.444127693389048	1.36049126458413	5.95895455033335	4.8807069862273	8.76856028220104e-05	0.00208175718347469	1.46424170232445
ENSG00000181789	1.55548230874031	2.93931974907872	8.92507257267876	4.88063393680006	8.77004797515771e-05	0.00208175718347469	1.46407720446993
ENSG00000143643	0.943877957508509	1.92369217076797	8.45143491755167	4.88024697533266	8.77793293017024e-05	0.00208175718347469	1.4632058120936
ENSG00000213923	0.614044640895909	1.53054412827481	7.80978808393464	4.87907274769833	8.80190367036685e-05	0.0020843051968656	1.46056153362584
AFFX-HUMRGE/M10098_M_at	2.37889206500526	5.20137143187949	6.06679513536811	4.87861171293801	8.81133337474539e-05	0.0020843051968656	1.45952329345077
ENSG00000168032	1.18981533412425	2.28123541347533	6.57972333509341	4.87819970888625	8.81976889529424e-05	0.0020843051968656	1.45859545879735
ENSG00000164877	0.785254653057916	1.7233964928245	7.03845917226199	4.87703409188503	8.84367849696057e-05	0.00208750256164758	1.45597043105736
ENSG00000149256	1.58607156469792	3.00230712038517	6.06271854283807	4.87390571123763	8.90817417350013e-05	0.00210026132242979	1.4489247684876
ENSG00000124731	-2.08347344377728	-4.23826396560695	9.44425201338957	-4.86991463083208	8.99114767767456e-05	0.00211708876019385	1.43993532677381
ENSG00000136193	0.922843009678846	1.89584761782661	8.79266557619556	4.86946228346136	9.00060111364796e-05	0.00211708876019385	1.43891640890953
ENSG00000160124	1.51463247853307	2.85726030978849	7.06525214604298	4.8688271835794	9.01389081687998e-05	0.00211773782965273	1.43748581883712
ENSG00000188997	0.638725210648697	1.55695280191367	6.51709552714757	4.86650484783787	9.06265599787555e-05	0.00212671032407556	1.43225445825304
ENSG00000169519	1.26553025211176	2.40415556665113	7.07514786484866	4.86441563272659	9.10675431391642e-05	0.00213456801873162	1.42754796632825
ENSG00000100632	0.464115695281492	1.37947154253668	12.3047763030042	4.86188423953506	9.16047724296008e-05	0.00214466074311025	1.42184501921266
ENSG00000176920	1.19307974303147	2.28640304519413	6.77993844948432	4.86041765907354	9.19174872624171e-05	0.00214935559473284	1.4185408088378
ENSG00000189164	0.320465278172861	1.2487332082369	6.31859916958186	4.85994242136721	9.20190526112561e-05	0.00214935559473284	1.4174700704445
ENSG00000074201	0.711760582875948	1.63780157785763	7.36721145668742	4.85922117373657	9.21734111012662e-05	0.00215046342303662	1.41584503267171
ENSG00000198854	0.469960095587379	1.38507115702384	5.48797897401235	4.85854169610022	9.23190700190821e-05	0.00215136595266948	1.4143140794549
ENSG00000197712	0.851240322308215	1.80405124830251	7.88295649785485	4.85607966228239	9.2848808946252e-05	0.00216120647768296	1.40876657089838
ENSG00000221944	1.2385191138358	2.35956205481797	6.39706488321115	4.85473039372662	9.31404264424588e-05	0.00216548799558877	1.40572622356855
ENSG00000272168	0.391467515112891	1.31172701938627	5.51322744690237	4.85296800821616	9.35227283338703e-05	0.00217186557681578	1.40175483233375
ENSG00000103042	0.625594997813357	1.54284699680254	6.86066597055534	4.85066057804049	9.40256661390983e-05	0.00218102672632458	1.39655496285698
ENSG00000126458	-1.20200611162602	-2.30059353258452	9.84042143154467	-4.84841063421679	9.45187111566857e-05	0.00218993755768676	1.39148435262193
ENSG00000187398	0.456842029421232	1.3725341348468	5.38974519429854	4.8465780740529	9.49222260336774e-05	0.00219648227072615	1.38735417408034
ENSG00000133246	-0.698828853064377	-1.6231865918813	5.74280141009203	-4.84613694218308	9.50196198862192e-05	0.00219648227072615	1.38635993401964
ENSG00000186472	1.08139505965797	2.11608130394717	4.84560458574497	4.8452411013164	9.52177166586588e-05	0.00219709642473213	1.38434081984412
ENSG00000204397	-1.22337094572773	-2.33491648015317	9.81083644473532	-4.84502897549843	9.52646851159275e-05	0.00219709642473213	1.38386270801808
ENSG00000144118	-1.05186882884062	-2.07321369497491	9.48694352367942	-4.84230333123718	9.58702829077913e-05	0.00220853065241534	1.37771913720852
ENSG00000095370	-1.47407366342373	-2.77805211412334	7.85912876897077	-4.84057828714153	9.62555747655537e-05	0.0022148694097369	1.37383069472985
ENSG00000166482	-1.83786771073801	-3.5748128386138	9.86528820516903	-4.83932810796996	9.6535784085004e-05	0.00221720517852297	1.37101254810705
ENSG00000137486	-1.26389973243008	-2.40143994865364	7.81497998447982	-4.83914194110995	9.65775812434051e-05	0.00221720517852297	1.3705928844732
ENSG00000173218	0.863222405273113	1.81909691321767	6.68503093200031	4.83763152672511	9.69173691985696e-05	0.00222246888478042	1.3671879866614
ENSG00000112062	-0.783934214505705	-1.72181986157238	7.90737070009757	-4.83596977402131	9.72926012125029e-05	0.00222577985651261	1.36344178483989
ENSG00000154146	-1.37986059328784	-2.60243222734845	7.92845345963486	-4.83490205858741	9.75344724075188e-05	0.00222577985651261	1.3610346815618
ENSG00000163823	-1.60088832437233	-3.03330028102521	8.51388397267768	-4.83426406187952	9.76792892144562e-05	0.00222577985651261	1.35959632473069
ENSG00000119599	0.496655444532341	1.41093883195959	6.19106170654493	4.83419311050797	9.76954076804614e-05	0.00222577985651261	1.35943636423766
ENSG00000147234	0.477700077831788	1.39252195889981	5.16486734888554	4.83379398839152	9.77861289315141e-05	0.00222577985651261	1.35853653477552
ENSG00000167280	0.663877073657591	1.58433462120734	7.59560380158198	4.83186533774572	9.82257182870813e-05	0.00222577985651261	1.35418822750605
ENSG00000116478	1.01887813808081	2.02634263148183	9.64307050187091	4.8318052135673	9.8239454249653e-05	0.00222577985651261	1.35405266916048
ENSG00000111880	-0.649985543920097	-1.5691524725072	6.58398087867634	-4.83146676149856	9.83168132578965e-05	0.00222577985651261	1.35328957809503
ENSG00000188227	0.538212229447292	1.45217188774261	6.23054453325074	4.83098406805303	9.84272477994107e-05	0.00222577985651261	1.35220126237424
ENSG00000185049	0.680918455031889	1.60316004136031	7.95036535222245	4.8307307866736	9.84852458017397e-05	0.00222577985651261	1.35163019069871
ENSG00000171757	-1.33718135163054	-2.52657210236218	4.61437011109244	-4.83024501910005	9.8596576810121e-05	0.00222577985651261	1.35053492434066
ENSG00000143369	1.40967893110721	2.6567803012595	8.91573424121884	4.83000606373811	9.86513887148125e-05	0.00222577985651261	1.34999614392622
ENSG00000254726	0.571101756207501	1.48565770341675	6.60314898409618	4.8299423697893	9.8666004125085e-05	0.00222577985651261	1.34985253058793
ENSG00000100147	0.387726376892127	1.30832990865134	6.09998558822218	4.82975550956373	9.87088942986227e-05	0.00222577985651261	1.34943120796227
ENSG00000243449	1.40088498720024	2.64063516009674	8.13795672350907	4.82923828767274	9.88277110890814e-05	0.00222577985651261	1.34826499331609
ENSG00000144815	-0.841743892397346	-1.79221521638168	6.04870744388497	-4.82921723698652	9.88325499411147e-05	0.00222577985651261	1.34821752862447
ENSG00000160957	0.627078835807787	1.54443465922843	6.84856838294586	4.82829419118603	9.9044963430775e-05	0.00222806852299364	1.34613623868255
ENSG00000105383	-0.781754035892392	-1.71921983886414	7.25697151515912	-4.82625115821875	9.95167558879035e-05	0.0022361804219683	1.3415294300996
ENSG00000089154	0.61319575370557	1.52964381525067	8.35466454457797	4.82390331071244	0.000100061748462834	0.0022459172135447	1.33623502105483
ENSG00000144354	1.01767799735718	2.02465767034469	6.51006578345018	4.82066813991035	0.000100817663479381	0.00226036123771887	1.3289392079685
ENSG00000102984	0.512635969605083	1.42665447736403	6.57325720850385	4.81938906748992	0.000101118117615737	0.00226457289907582	1.32605454634758
ENSG00000117523	1.04070318080311	2.05723011897557	8.52041103511305	4.81733202155053	0.000101603219710193	0.00227216204577063	1.32141515664886
ENSG00000132554	-1.05832000037272	-2.08250505908522	6.0312431534997	-4.81699487439467	0.000101682951677866	0.00227216204577063	1.32065474524028
ENSG00000127554	0.486497727403603	1.40103959386148	6.586636673324	4.81446345224805	0.00010228363423922	0.00228065800606048	1.31494511023765
ENSG00000173369	-1.75654635909574	-3.37888291494088	11.6518769287478	-4.81443684569529	0.000102289966757822	0.00228065800606048	1.31488509722632
ENSG00000138760	-1.19965660045846	-2.29684993394677	9.31829393148169	-4.81256583915401	0.000102736273959611	0.00228699841821321	1.31066481239376
ENSG00000105738	0.635398850610212	1.55336713790356	7.09122902629416	4.8122919232914	0.000102801778631831	0.00228699841821321	1.3100469460618
ENSG00000165689	0.399801897765169	1.31932673629551	6.79053465948695	4.81083093491939	0.000103151876328859	0.00228918776221556	1.30675135818432
ENSG00000120327	1.69349849754391	3.23440087170533	5.81668244517262	4.81071641148944	0.000103179370606789	0.00228918776221556	1.30649302008674
ENSG00000133116	-1.88384668901859	-3.69057776287406	5.5830566996183	-4.8104570111131	0.000103241673727289	0.00228918776221556	1.30590787090428
ENSG00000168453	0.519785312949748	1.43374187740794	6.25879582944909	4.80861152787281	0.000103686024623404	0.00229650841541991	1.30174477196192
ENSG00000129450	-0.67011192127933	-1.5911964044279	6.45498396778717	-4.80620291877468	0.000104268876334134	0.00230687719687104	1.29631108809117
ENSG00000213420	0.387831503418753	1.30842524771216	5.63308930356848	4.80499404675377	0.000104562655966137	0.00231083469685164	1.29358382820929
ENSG00000124356	0.720541015888144	1.64779984962394	7.95040141926582	4.80434432120781	0.000104720897954244	0.00231179141466279	1.29211799200804
ENSG00000166033	1.12499899607842	2.18101394763782	10.020622200239	4.80340136892629	0.000104950987082291	0.00231433037413592	1.28999057232088
ENSG00000137073	0.661807781282569	1.58206380069376	8.86356582315043	4.80267745002093	0.000105127977097368	0.00231569413735506	1.288357288374
ENSG00000182492	1.04540674301306	2.0639481712135	9.44608573209444	4.80196604589332	0.000105302201632217	0.00231699406676752	1.2867522134615
ENSG00000132530	-0.838079274494218	-1.7876685524213	7.96099842912448	-4.80143817369161	0.000105431667572024	0.00231730739512675	1.2855612076376
ENSG00000226334	0.589569685110181	1.5047978420778	4.65811781305731	4.79965768274456	0.000105869539820063	0.00232303508478509	1.28154388854888
ENSG00000117877	0.614253371056349	1.53076558452449	7.50825610365462	4.79922803207128	0.000105975478181343	0.00232303508478509	1.28057444390758
ENSG00000196209	-0.996487326492013	-1.99513632396475	5.68575408882489	-4.79897144728739	0.000106038795078948	0.00232303508478509	1.279995492901
ENSG00000110079	-1.56868262514929	-2.96633723883704	9.10108131291195	-4.79833805147178	0.000106195260780405	0.00232393132704541	1.27856630112663
ENSG00000135899	-0.661612321494538	-1.58184947341064	8.52524848240654	-4.79750840430449	0.000106400559260399	0.00232589309487596	1.27669425742566
ENSG00000102312	0.518331759351015	1.43229807181777	7.064012279292	4.79439124213046	0.000107175505073334	0.0023363034204597	1.26966027313047
ENSG00000118900	0.490210235705585	1.40464955237837	7.58828453238528	4.79421483621263	0.00010721953102547	0.0023363034204597	1.2692621922356
ENSG00000126705	0.498177446284638	1.41242811726375	6.25237238130537	4.79419171644127	0.000107225302425752	0.0023363034204597	1.26921001960941
ENSG00000101745	-0.871132137151298	-1.82909769928967	7.83339008061304	-4.78871220262675	0.000108602059698413	0.00236374028419349	1.25684405259789
ENSG00000214063	-1.04451106326106	-2.06266719165741	9.05437407308434	-4.7877686759025	0.000108840924525307	0.00236637819797671	1.25471458259121
ENSG00000115718	0.903917752234594	1.87114031927412	5.32945995046989	4.7854753012476	0.000109423737588476	0.00237648033114669	1.24953841892886
ENSG00000138375	0.719483961489805	1.64659295830146	8.20936229251389	4.78433257871607	0.000109715314025994	0.00237985518438297	1.24695918716612
ENSG00000183856	0.342036039628009	1.26754418586432	4.53309297450041	4.78393946286164	0.000109815802849555	0.00237985518438297	1.24607187275965
ENSG00000174744	0.489161642216818	1.40362898241274	8.85442292585354	4.78249330944838	0.000110186272541712	0.00238303106389829	1.24280764705555
ENSG00000149346	0.644003844505082	1.56265992452753	5.88049184085043	4.78244239682439	0.000110199338144568	0.00238303106389829	1.24269272629791
ENSG00000272374	0.416065395740638	1.33428364988145	5.39612490289451	4.78072012174039	0.000110642246551205	0.00239003890482415	1.23880510446213
ENSG00000186517	-0.78718868953194	-1.7257083790641	7.92972968668911	-4.77990168489614	0.0001108533503986	0.00239202975307536	1.23695762841338
ENSG00000188277	0.363904205043027	1.28690379404675	5.26254538354979	4.77848499355726	0.000111219728777959	0.00239540913938602	1.23375962041772
ENSG00000233478	0.314643849784774	1.24370458886508	4.40233718412514	4.77837517983561	0.000111248179413582	0.00239540913938602	1.233511725178
ENSG00000094963	-2.426214472819	-5.37481266975743	9.6803114176116	-4.77740177745782	0.000111500691425883	0.00239827850830581	1.23131432512585
ENSG00000100453	-1.84882022200624	-3.60205502994682	8.55431017760498	-4.77616823812002	0.000111821519085538	0.00240241853570194	1.22852961361639
ENSG00000123268	-0.876614372887579	-1.8360614864793	7.5953161666024	-4.77574395505609	0.000111932085324087	0.00240241853570194	1.22757177848935
ENSG00000161179	0.819005364975353	1.76418929090381	7.7388681372241	4.77489414474106	0.000112153874705282	0.00240329029081799	1.22565327280272
ENSG00000128602	0.539912830276595	1.45388466884944	6.71798894849395	4.7746728441004	0.000112211704195619	0.00240329029081799	1.22515366544317
ENSG00000173334	-1.46549670724111	-2.76158533273146	7.30857192564049	-4.77369817576769	0.000112466760190881	0.00240619044063703	1.22295322986654
ENSG00000089159	-0.887436998308157	-1.8498868097544	8.05390258626814	-4.77218581182563	0.000112863684401171	0.00240977142736874	1.21953878710667
ENSG00000179820	-1.25192803333989	-2.38159489350753	11.3614632732438	-4.77214739771721	0.00011287378472385	0.00240977142736874	1.21945205865845
ENSG00000221990	0.842762027489782	1.79348046036752	5.43214818325431	4.77028970541886	0.000113363325375715	0.00241737587675108	1.21525781652113
ENSG00000120217	-1.55475913266839	-2.93784673296615	7.71118539518124	-4.76987081795141	0.000113474007336322	0.00241737587675108	1.21431204168357
ENSG00000204351	0.561292464343291	1.47559055971498	8.30721569567851	4.76943007385224	0.000113590582443925	0.00241737587675108	1.21331690916884
ENSG00000120156	-0.869874675466866	-1.82750414129981	7.5013301126362	-4.76527818980458	0.000114694702158277	0.00243371660529583	1.20394213012924
ENSG00000146731	1.16916568026757	2.24881608859057	9.83549428846736	4.76500592319849	0.000114767484723493	0.00243371660529583	1.20332733451177
ENSG00000185591	-1.00757958701484	-2.01053518923278	6.46436243219969	-4.76484078219457	0.000114811653128225	0.00243371660529583	1.20295443369703
ENSG00000146859	-1.02846757409538	-2.03985637156424	8.87818315964753	-4.76472557240557	0.000114842477172977	0.00243371660529583	1.20269428054542
ENSG00000137033	-2.36276870052709	-5.14356522769184	8.53997326036119	-4.76402595570073	0.000115029837400819	0.00243512111575565	1.20111447493356
ENSG00000149021	-5.26516762468149	-38.4568215686012	9.67812826910333	-4.76312601082935	0.000115271300997853	0.0024369368775114	1.19908227336299
ENSG00000114854	-2.82565480792503	-7.08935712783375	7.55487304160881	-4.76280349878315	0.000115357958698765	0.0024369368775114	1.19835398652526
ENSG00000072958	-0.539786173694546	-1.45375703551411	8.55280500549422	-4.76115834150268	0.000115801032201643	0.00244372986212721	1.19463886511463
ENSG00000138594	-0.868918561571542	-1.82629340501187	6.84914788356546	-4.76021527344325	0.000116055794781684	0.00244430974691649	1.19250915483886
ENSG00000158773	0.598777436084625	1.51443266700828	5.80603951113225	4.75971965812848	0.000116189908578675	0.00244430974691649	1.19138990043849
ENSG00000259728	-0.436647027179388	-1.35345509935281	4.2261309220138	-4.75970774572989	0.000116193134008859	0.00244430974691649	1.19136299837235
ENSG00000149380	0.435966878140324	1.35281717227927	5.74347146454665	4.75865192307711	0.000116479371096583	0.00244777077546853	1.18897858095777
ENSG00000167291	0.410242898204357	1.32890953606084	6.51387495450064	4.75780675816901	0.000116709011942079	0.00245003647094692	1.18706986431389
ENSG00000144655	-1.75420507515452	-3.37340392706333	9.24838979957996	-4.75588814901039	0.000117232020528391	0.00245197578622358	1.18273676019305
ENSG00000197157	0.690277078461527	1.61359338922811	9.86964179273426	4.75556040912949	0.000117321598411029	0.00245197578622358	1.18199655499851
ENSG00000131979	-1.08290810198002	-2.11830173167854	9.32637708031416	-4.75517464140519	0.000117427125153299	0.00245197578622358	1.18112528658826
ENSG00000196116	-0.532984506988823	-1.44691934741135	8.72768070738563	-4.75510278855438	0.00011744679109824	0.00245197578622358	1.18096300391213
ENSG00000228109	0.503743047806627	1.41788747936372	5.95739663436577	4.75504751360083	0.000117461921980754	0.00245197578622358	1.18083816294613
ENSG00000132849	0.770473660611123	1.70582974368909	5.22925145182144	4.75478822647945	0.000117532925161331	0.00245197578622358	1.18025254940814
ENSG00000106617	-0.647382115769968	-1.56632339785926	7.82915032000959	-4.75298250793556	0.000118028608151728	0.00245968153665995	1.17617415166327
ENSG00000117228	-1.7530092038628	-3.37060882118639	9.70014327912938	-4.75255270656336	0.000118146902909528	0.00245968153665995	1.17520337924007
ENSG00000029639	0.754389819656399	1.68691796820185	7.85306093757823	4.75046113339239	0.000118724282660589	0.00246914586203423	1.17047911623236
ENSG00000187583	0.501754704212123	1.41593467191971	7.17477435768276	4.74990517217613	0.000118878235434608	0.00246979358762956	1.16922332508642
ENSG00000124608	0.892219040768024	1.856028727736	7.27644654799651	4.74759881860247	0.000119519052848298	0.00248020190827129	1.1640136379277
ENSG00000062038	2.41615376247429	5.33746151518177	8.2411635217509	4.74721559483368	0.000119625868978328	0.00248020190827129	1.16314797218796
ENSG00000138668	0.348992437304477	1.27367079864888	8.0169319196762	4.74587446792909	0.000120000442405946	0.00248540566140678	1.16011844146454
ENSG00000101935	0.525124093697468	1.4390573554887	6.6955366960401	4.74495100468766	0.000120259052597645	0.0024863375916195	1.15803234117008
ENSG00000144891	-1.74438864706914	-3.3505284260496	6.51495419920189	-4.74483100415615	0.000120292699350891	0.0024863375916195	1.15776125748536
ENSG00000230091	0.489691995683066	1.40414506954201	6.20071552986642	4.74379665321116	0.000120583114206336	0.00248859668359385	1.15542460971748
ENSG00000164466	1.14079812693487	2.20502975970585	6.81110760534844	4.74356062308862	0.000120649483690717	0.00248859668359385	1.1548913995759
ENSG00000166225	-0.447104668371697	-1.36330151201926	6.41664790515465	-4.74113783869327	0.000121332887203631	0.00249935785232191	1.14941799567307
ENSG00000111796	-1.72303296688061	-3.3012970707991	8.27390228779387	-4.74050201848588	0.000121512882725216	0.00249935785232191	1.14798154554311
ENSG00000163710	-1.82950326717579	-3.55414678939979	7.0662909866678	-4.7403920911657	0.000121544029614183	0.00249935785232191	1.14773319497905
ENSG00000123349	-0.496459369602428	-1.41074708600772	12.1421216189761	-4.73777303171797	0.000122288507647183	0.00251121122752723	1.14181598675989
ENSG00000013503	0.683071352940921	1.60555418311127	8.05013266450626	4.73748663712199	0.000122370195563457	0.00251121122752723	1.1411689200642
ENSG00000103365	-0.600604541761682	-1.51635184004266	8.07865523183823	-4.73524893785585	0.00012301035358048	0.00252177494480839	1.13611303761167
ENSG00000145494	0.911779540319801	1.88136469982841	11.0815281683282	4.73394444683823	0.00012338510160299	0.00252688164800176	1.13316555152427
ENSG00000112855	0.71570579613787	1.64228646149627	9.2064388225259	4.73228281761429	0.000123864118423598	0.00253321299517639	1.12941100355534
